¬ÂÏˇ	J1	J2	J3	R1	R2	R3	60 10JAA10FP901XQ01 P ‰‡‚Î ‚ ‡Á    	82 10JEC01FT901XQ51 “ ’ —– √÷“    	77 10JEC02FT901XQ51 “ √–◊ —– √÷“  	232 10JEA00FP001XQ01 —–(P) œ√ 	102 10JDA00FG912XQ02 œŒ√– √– 12 Œ– —”«	101 10JDA00FG911XQ02 œŒ√– √– 11 Œ– —”«	100 10JDA00FG910XQ02 œŒ√– √– 10 Œ– —”«	241 10JEF10FL902XQ01 L ¬  ƒ JEF10BB001 	237 10JEA10CL004XQ01 ”–Œ¬≈Õ‹  Œ“ÀŒ¬Œ… ¬Œƒ€	51 10KUA12CQ001XQ51 — ¡Œ–    	53 10KBA40CQ001XQ01 Q ¡Œ– ¬ œŒƒœ 1  	63 10JEC00FF903XQ02 —”ÃÃ Œ¡ F ◊/« –≈¿ “ 	54 10JKS00FU901XQ02 N ¿ «, %   	59 10MKA01FE901XQ01 N ›À, %   	243 10JKS10FX901XQ01 Œ‘—≈“    	
18524526.984	4.09813E-05	4.07467E-05	7.9592E-13	0.1104	0.1105	0.133	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.51776	0.1910502	-4.255567
18524527.019	4.09827E-05	4.0748E-05	7.936E-13	0.1103	0.1104	0.1301	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.044	4.098E-05	4.07493E-05	7.9224E-13	0.1101	0.1104	0.1282	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.079	4.098E-05	4.07467E-05	7.8864E-13	0.11	0.1102	0.124	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.114	4.09827E-05	4.07493E-05	7.8656E-13	0.1099	0.1101	0.1214	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.14	4.09827E-05	4.07507E-05	7.8232E-13	0.1098	0.1101	0.1165	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.174	4.09853E-05	4.0756E-05	7.8032E-13	0.1098	0.1101	0.1141	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.2	4.09893E-05	4.07547E-05	7.7608E-13	0.1098	0.1099	0.1093	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.235	4.0988E-05	4.0756E-05	7.7416E-13	0.1096	0.1098	0.1071	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.269	4.0992E-05	4.0756E-05	7.704E-13	0.1096	0.1097	0.1028	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.295	4.09907E-05	4.07507E-05	7.6752E-13	0.1095	0.1095	0.0995	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.33	4.0988E-05	4.07493E-05	7.6592E-13	0.1093	0.1094	0.0977	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.364	4.09867E-05	4.07493E-05	7.6416E-13	0.1092	0.1093	0.0958	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.39	4.09893E-05	4.07533E-05	7.6336E-13	0.1091	0.1092	0.095	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.425	4.09987E-05	4.07573E-05	7.6216E-13	0.1092	0.1092	0.0937	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.451	4.10013E-05	4.07613E-05	7.612E-13	0.1091	0.1092	0.0927	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.485	4.1008E-05	4.0764E-05	7.5872E-13	0.1092	0.1091	0.0899	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.52	4.1008E-05	4.07653E-05	7.5608E-13	0.1091	0.109	0.087	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.546	4.1008E-05	4.07653E-05	7.5496E-13	0.1089	0.1089	0.0859	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.58	4.10053E-05	4.07627E-05	7.5264E-13	0.1088	0.1088	0.0833	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.606	4.10027E-05	4.07587E-05	7.5192E-13	0.1086	0.1086	0.0827	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.641	4.10053E-05	4.07587E-05	7.5064E-13	0.1086	0.1085	0.0814	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.675	4.10067E-05	4.07627E-05	7.5008E-13	0.1085	0.1084	0.081	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.701	4.10067E-05	4.0764E-05	7.484E-13	0.1084	0.1083	0.0793	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.736	4.10053E-05	4.0768E-05	7.4776E-13	0.1082	0.1083	0.0788	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.77	4.10013E-05	4.0768E-05	7.4632E-13	0.108	0.1082	0.0773	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.796	4.10013E-05	4.07693E-05	7.452E-13	0.1079	0.1081	0.0762	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.831	4.1E-05	4.0768E-05	7.4464E-13	0.1078	0.108	0.0758	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.857	4.1E-05	4.0764E-05	7.4416E-13	0.1077	0.1078	0.0755	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.891	4.1E-05	4.07653E-05	7.4408E-13	0.1076	0.1077	0.0757	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.926	4.1E-05	4.07653E-05	7.4392E-13	0.1074	0.1076	0.0758	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.952	4.09987E-05	4.07653E-05	7.4408E-13	0.1073	0.1075	0.0762	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524527.986	4.09987E-05	4.0768E-05	7.444E-13	0.1072	0.1074	0.0769	15.85036	290.1671	302.0949	6.79711	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90772.73	1208.55488	0.194224	-4.255567
18524528.012	4.0996E-05	4.0768E-05	7.448E-13	0.107	0.1073	0.0776	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.047	4.09933E-05	4.07653E-05	7.4528E-13	0.1069	0.1072	0.0784	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.081	4.0996E-05	4.07653E-05	7.464E-13	0.1068	0.1071	0.08	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.107	4.09933E-05	4.07613E-05	7.472E-13	0.1067	0.1069	0.0811	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.142	4.0988E-05	4.076E-05	7.4856E-13	0.1064	0.1067	0.0829	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.168	4.0984E-05	4.07627E-05	7.4904E-13	0.1063	0.1067	0.0836	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.202	4.09893E-05	4.07613E-05	7.5008E-13	0.1063	0.1065	0.0849	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.237	4.0988E-05	4.076E-05	7.5048E-13	0.1061	0.1064	0.0855	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.263	4.0992E-05	4.07627E-05	7.5088E-13	0.1061	0.1064	0.086	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.297	4.09973E-05	4.0764E-05	7.5064E-13	0.1061	0.1063	0.0858	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.332	4.09973E-05	4.0764E-05	7.4992E-13	0.106	0.1062	0.085	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.358	4.09987E-05	4.0768E-05	7.4776E-13	0.1059	0.1061	0.0824	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.392	4.10053E-05	4.0768E-05	7.4632E-13	0.106	0.106	0.0808	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.418	4.1008E-05	4.07627E-05	7.4312E-13	0.1059	0.1058	0.077	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.453	4.1004E-05	4.07587E-05	7.4152E-13	0.1057	0.1056	0.0753	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.487	4.10027E-05	4.07573E-05	7.388E-13	0.1056	0.1055	0.0721	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.513	4.10013E-05	4.07573E-05	7.3728E-13	0.1055	0.1054	0.0705	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.548	4.09987E-05	4.07573E-05	7.3432E-13	0.1053	0.1053	0.0671	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.574	4.0996E-05	4.07573E-05	7.3288E-13	0.1051	0.1052	0.0656	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.608	4.09973E-05	4.07533E-05	7.292E-13	0.1051	0.105	0.0613	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.643	4.1E-05	4.0756E-05	7.248E-13	0.105	0.105	0.0561	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.669	4.1004E-05	4.076E-05	7.2248E-13	0.105	0.1049	0.0536	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.703	4.1004E-05	4.076E-05	7.18E-13	0.1049	0.1048	0.0482	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.729	4.10093E-05	4.07653E-05	7.1616E-13	0.1049	0.1048	0.0464	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.764	4.1008E-05	4.07653E-05	7.1368E-13	0.1048	0.1047	0.0437	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.798	4.10053E-05	4.07627E-05	7.1288E-13	0.1046	0.1046	0.0432	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.824	4.10107E-05	4.07587E-05	7.1144E-13	0.1046	0.1044	0.0419	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.859	4.10107E-05	4.07573E-05	7.1104E-13	0.1045	0.1043	0.042	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.885	4.10107E-05	4.07587E-05	7.112E-13	0.1044	0.1042	0.0428	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.919	4.1012E-05	4.07587E-05	7.1264E-13	0.1043	0.1041	0.0453	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.954	4.10093E-05	4.07613E-05	7.1344E-13	0.1042	0.104	0.0468	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524528.98	4.10093E-05	4.07653E-05	7.1536E-13	0.1041	0.104	0.0498	15.84976	290.1683	302.0971	6.796781	81.88445	103.04	103.04	5.952637	2.824219	6.123997	4.528809	90926.62	1209.99712	0.197408	-4.255567
18524529.014	4.10107E-05	4.07653E-05	7.1608E-13	0.104	0.1039	0.0512	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.049	4.1012E-05	4.0764E-05	7.1792E-13	0.1039	0.1038	0.0539	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.075	4.10147E-05	4.07627E-05	7.1872E-13	0.1039	0.1037	0.0553	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.109	4.10147E-05	4.07667E-05	7.2032E-13	0.1038	0.1036	0.0577	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.135	4.1012E-05	4.0768E-05	7.2128E-13	0.1036	0.1036	0.0592	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.17	4.10093E-05	4.07613E-05	7.2136E-13	0.1034	0.1033	0.0596	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.204	4.10093E-05	4.076E-05	7.2176E-13	0.1033	0.1032	0.0603	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.23	4.10027E-05	4.07667E-05	7.22E-13	0.1031	0.1032	0.0608	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.265	4.09987E-05	4.07627E-05	7.22E-13	0.1029	0.103	0.0611	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.291	4.09933E-05	4.07627E-05	7.2184E-13	0.1027	0.1029	0.0611	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.325	4.09933E-05	4.07667E-05	7.2208E-13	0.1026	0.1029	0.0616	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.36	4.09973E-05	4.07667E-05	7.2416E-13	0.1026	0.1028	0.0645	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.386	4.10067E-05	4.07693E-05	7.2568E-13	0.1027	0.1028	0.0665	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.42	4.10107E-05	4.0768E-05	7.2912E-13	0.1027	0.1026	0.071	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.455	4.1016E-05	4.0764E-05	7.308E-13	0.1027	0.1024	0.0732	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.481	4.10173E-05	4.07667E-05	7.344E-13	0.1026	0.1024	0.0777	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.516	4.10187E-05	4.0768E-05	7.36E-13	0.1025	0.1023	0.0796	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.541	4.10173E-05	4.076E-05	7.3976E-13	0.1024	0.1021	0.0841	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.576	4.10173E-05	4.07573E-05	7.4144E-13	0.1023	0.1019	0.0861	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.611	4.10147E-05	4.0756E-05	7.4488E-13	0.1021	0.1018	0.0901	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.636	4.10133E-05	4.07547E-05	7.4792E-13	0.102	0.1016	0.0935	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.671	4.10067E-05	4.07547E-05	7.4976E-13	0.1017	0.1016	0.0955	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.697	4.10027E-05	4.07547E-05	7.5352E-13	0.1016	0.1015	0.0996	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.732	4.09973E-05	4.0756E-05	7.5512E-13	0.1013	0.1014	0.1012	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.766	4.09973E-05	4.07587E-05	7.5696E-13	0.1012	0.1013	0.103	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.792	4.10027E-05	4.076E-05	7.5752E-13	0.1013	0.1013	0.1033	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.827	4.10107E-05	4.07573E-05	7.5784E-13	0.1013	0.1011	0.1033	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.852	4.10107E-05	4.0756E-05	7.576E-13	0.1012	0.101	0.1027	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.887	4.10107E-05	4.07573E-05	7.5672E-13	0.1011	0.1009	0.1014	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.922	4.10107E-05	4.07587E-05	7.5416E-13	0.101	0.1009	0.0981	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.948	4.10093E-05	4.07613E-05	7.5256E-13	0.1009	0.1008	0.096	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524529.982	4.10093E-05	4.07627E-05	7.4936E-13	0.1008	0.1008	0.092	15.85115	290.1672	302.0907	6.7967	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90909.15	1209.4624	0.202179	-4.255567
18524530.008	4.10107E-05	4.07613E-05	7.4776E-13	0.1007	0.1006	0.09	15.85056	290.1671	302.0897	6.796198	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90936.95	1209.68576	0.2037659	-4.252399
18524530.043	4.1012E-05	4.07573E-05	7.4376E-13	0.1007	0.1004	0.0851	15.85056	290.1671	302.0897	6.796198	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90936.95	1209.68576	0.2037659	-4.252399
18524530.077	4.1016E-05	4.0752E-05	7.4144E-13	0.1007	0.1002	0.0822	15.85056	290.1671	302.0897	6.796198	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90936.95	1209.68576	0.2037659	-4.252399
18524530.103	4.1016E-05	4.07467E-05	7.3568E-13	0.1006	0.1	0.0752	15.85056	290.1671	302.0897	6.796198	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90936.95	1209.68576	0.2037659	-4.252399
18524530.138	4.10147E-05	4.07493E-05	7.2992E-13	0.1004	0.1	0.0682	15.85056	290.1671	302.0897	6.796198	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90936.95	1209.68576	0.2037659	-4.252399
18524530.172	4.10133E-05	4.0752E-05	7.2752E-13	0.1003	0.0999	0.0654	15.85056	290.1671	302.0897	6.796198	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90936.95	1209.68576	0.2037659	-4.252399
18524530.198	4.10107E-05	4.07533E-05	7.2328E-13	0.1001	0.0999	0.0603	15.85056	290.1671	302.0897	6.796198	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90936.95	1209.68576	0.2037659	-4.252399
18524530.233	4.1012E-05	4.076E-05	7.2136E-13	0.1001	0.0999	0.0582	15.85056	290.1671	302.0897	6.796198	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90936.95	1209.68576	0.2037659	-4.252399
18524530.259	4.10133E-05	4.07613E-05	7.1856E-13	0.1	0.0999	0.0549	15.85056	290.1671	302.0897	6.796198	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90936.95	1209.68576	0.2037659	-4.252399
18524530.293	4.10133E-05	4.0768E-05	7.1792E-13	0.0999	0.0999	0.0545	15.85056	290.1671	302.0897	6.796198	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90936.95	1209.68576	0.2037659	-4.252399
18524530.328	4.1008E-05	4.0768E-05	7.1648E-13	0.0997	0.0998	0.053	15.85056	290.1671	302.0897	6.796198	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90936.95	1209.68576	0.2037659	-4.252399
18524530.354	4.1008E-05	4.07667E-05	7.1584E-13	0.0996	0.0997	0.0526	15.85056	290.1671	302.0897	6.796198	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90936.95	1209.68576	0.2037659	-4.252399
18524530.388	4.1004E-05	4.07627E-05	7.1416E-13	0.0994	0.0995	0.0508	15.85056	290.1671	302.0897	6.796198	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90936.95	1209.68576	0.2037659	-4.252399
18524530.414	4.1E-05	4.07613E-05	7.1216E-13	0.0992	0.0994	0.0486	15.85056	290.1671	302.0897	6.796198	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90936.95	1209.68576	0.2037659	-4.252399
18524530.449	4.09987E-05	4.07587E-05	7.1168E-13	0.0991	0.0992	0.0484	15.85056	290.1671	302.0897	6.796198	81.88445	103.04	103.04	5.952393	2.824219	6.123997	4.528809	90936.95	1209.68576	0.2037659	-4.252399
